,,349.9444454,350.6546525,351.3147435,351.919397,352.4631531,352.9404626,353.3457464,353.6734617,353.9181756,354.0746441,353.6530386,353.6031872,353.4506645,353.1916997,352.823077,352.342177,351.7469987,351.0361599,350.2088755,349.2649143,348.2045363,347.0284169,345.7375607,344.3332133,342.8167768,341.1897365,339.4536021,337.6098693,335.6600037,333.6054464,331.4476411,329.1880806,326.8283669,324.3702829,321.8158697,319.1675051,316.4279799,313.6005678,310.6890863,307.697948,304.6321985,301.497544,298.3003656,295.0477231,291.7473484,288.40763,285.0375896,281.646852,278.2456094,274.8445804,271.4549646,268.088391,264.7568613,261.4726854,258.2484082,253.4474489,250.3821665,247.4180586,244.5671123,241.8408991,239.2504159,236.8059095,234.5166888,232.3909278,230.4354667,228.6556187,227.0549937,225.6353474,224.3964686,223.3361135,222.449995,221.7318323,221.1734625,220.7650112,220.4951162,220.3511942,220.319738,220.3866305,220.5374601,220.7578252,221.0336148,221.3512567,221.6979265,222.0617144,222.4317486,222.7982779,223.1527164,223.4876552,223.7968469,224.0751682,224.3185663,224.5239935,224.6893353,224.813335,224.8955173,224.9361136,224.9359902,224.89658,224.8198191,224.7080868,224.5641502,224.3911112,224.1923578,223.9715156,223.7324013,223.478976,223.2152972,222.9454695,222.6735919,222.4037018,222.1397145,221.8853576,220.0799443,219.8686081,219.6809067,218.6923554,218.6005765,218.5362225,218.4986346,218.48621,218.4963382,218.5253536,218.568511,218.6199884,218.6729206,218.7194699,218.750933,218.7578867,218.7303701,218.6580976,218.5306977,218.3379681,218.0701353,217.7181086,217.2737163,216.7299124,214.000362,213.1825486,212.2405026,211.1754253,209.9900791,208.6886674,207.2766837,205.7607393,204.1483798,202.4478998,200.6681638,198.8184401,196.9082516,194.9472478,192.945098,190.9114059,188.8556453,186.7871122,184.7148936,182.6478466,180.5945861,178.5634771,176.562628,174.5998818,172.6828028,170.8186563,169.0143797,167.2765446,165.6113085,164.0243587,162.5208478,161.1053253,159.7816655,158.5529976,157.4216412,156.3890496,155.4557668,154.6214007,153.8846146,153.2431394,152.6938074,152.2326076,151.8547596,151.5548061,151.3267191,151.1640172,151.0598897,151.0073234,150.999229,151.0285623,151.0884396,151.1722417,151.2737081,151.3870167,151.5068516,151.6284551,151.7476674,151.8609509,151.9654021,152.0587503,152.1393444,152.2061288,149.895,149.9047529,149.9037665,149.8928295,149.8730019,149.8455622,149.811955,149.7737387,149.7325369,149.6899927,149.6477277,149.6073055,149.5702018,149.5377791,149.5112679,149.4917535,149.4801678,149.4772856,149.4837261,149.4999568,149.5263014,149.5629488,,,,,,,,,,,,,,,
,,351.3875155,352.1627569,352.8872274,353.555032,354.1600763,354.69612,355.1568422,355.5359182,355.8271057,356.0243406,356.1218377,355.6424204,355.5085716,355.2595555,354.8916181,354.401739,353.7876772,353.0479919,352.182035,351.1899166,350.0724436,348.8310368,347.4676313,345.9845681,344.3844835,342.6702051,340.844661,338.9108077,336.8715806,334.7298686,332.4885138,330.1503323,327.7181553,325.1948841,322.5835558,319.8874138,317.1099793,314.2551192,311.3271082,308.3306812,305.2710759,302.1540636,298.9859687,295.7736768,292.5246326,289.2468283,285.9487837,282.639519,279.3285218,276.0257078,272.7413771,269.4861657,266.2709901,263.1069873,260.0054459,255.2904341,252.3438291,249.496596,246.7592712,244.141964,241.6542206,239.3048748,237.1018889,235.0521879,233.1614923,231.4341567,229.8730221,228.4792907,227.2524319,226.1901289,225.2882709,224.5409971,223.9407929,223.4786368,223.1441936,222.9260444,222.8119442,222.7890955,222.8444239,222.9648463,223.1375198,223.3500629,223.5907448,223.8486377,224.1137324,224.3770173,224.6305245,224.8673467,225.0816291,225.268541,225.4242328,225.5457814,225.6311288,225.6790168,225.6889198,225.660979,225.5959376,225.4950792,225.3601696,225.1934011,224.9973408,224.7748807,224.5291903,224.2636708,223.981909,223.6876318,223.3846594,223.0768561,222.7680791,222.4621233,222.1626622,221.8731844,221.5969257,219.7691985,218.6373438,218.4761215,218.3410208,218.2321261,218.1486935,218.0890812,218.0506913,218.029928,218.0221767,218.0218094,218.0222187,218.0158852,217.9944806,217.9490042,217.869954,217.7475263,217.5718383,217.3331657,217.0221844,216.6302076,216.1494054,213.290308,212.577585,211.7462257,210.79565,209.7268178,208.5421595,207.2454694,205.8417695,204.3371534,202.7386192,201.0538994,199.2912974,197.4595332,195.5676068,193.6246789,191.6399728,189.6226951,187.5819766,185.5268293,183.4661175,181.4085407,179.3626227,177.3367057,175.3389448,173.3772988,171.4595165,169.5931136,167.7853411,166.0431406,164.3730901,162.7813371,161.2735238,159.8547043,158.5292586,157.3008073,156.17213,155.1450948,154.2206008,153.3985395,152.6777776,152.0561642,151.5305626,151.0969076,150.7502857,150.4850357,150.2948662,150.1729863,150.1122422,150.1052585,150.1445768,150.2227887,150.3326596,150.4672411,150.6199691,150.784747,150.9560136,151.1287945,151.2987389,151.4621408,151.6159471,151.757752,149.6306309,149.7009415,149.7587775,149.8041551,149.8374638,149.8594173,149.8710031,149.8734301,149.8680777,149.8564456,149.8401068,149.8206634,149.7997075,149.778786,149.759371,149.7428353,149.7304335,149.7232881,149.7223806,149.7285469,149.7424771,149.7647178,149.7956784,,,,,,,,,,,,,,,,
,,352.9196237,353.7685766,354.5665279,355.3069739,355.9831388,356.5880319,357.1145186,357.555407,357.9035482,358.1519488,358.2938937,358.3230747,357.7759338,357.5458724,357.1869131,356.695511,356.0690732,355.306003,354.4057114,353.3685926,352.1959658,350.8899862,349.4535313,347.8900702,346.2035243,344.3981309,342.4783152,340.4485813,338.313426,336.0772793,333.7444724,331.3192325,328.8057011,326.2079726,323.5301462,320.7763889,317.9510019,315.0584874,312.103611,309.0914581,306.0274799,302.9175298,299.7678885,296.5852779,293.3768643,290.1502521,286.9134686,283.6749409,280.443466,277.2281756,274.0384951,270.8840972,267.7748515,264.7207672,261.7319305,258.8184339,254.2598178,251.5207224,248.8888075,246.3728008,243.980879,241.7205428,239.5984828,237.6204419,235.7910767,234.1138242,232.5907804,231.2225978,230.0084095,228.9457867,228.0307354,227.2577356,226.6198254,226.1087277,225.7150163,225.4283143,225.2375164,225.1310259,225.0969945,225.1235566,225.1990487,225.3122054,225.4523288,225.6094266,225.7743189,225.9387123,226.095247,226.2375161,226.3600638,226.4583646,226.5287893,226.5685597,226.5756967,226.5489641,226.4878101,226.3923088,226.2631031,226.1013483,225.9086595,225.68706,225.4389325,225.1669729,224.8741444,224.5636331,224.238804,223.9031561,223.5602764,223.2137919,222.8673197,222.5244122,222.1885009,221.8628341,221.5504115,221.253915,218.4613827,218.2565553,218.0766843,217.921731,217.7908694,217.6824226,217.5938109,217.5215151,217.4610598,217.4070207,217.3530594,217.2919883,217.2158676,217.1161347,216.9837631,216.8094486,216.5838156,216.2976369,215.9420579,215.5088153,212.4719182,211.8509981,211.1189666,210.2736606,209.3143735,208.2418357,207.0581548,205.7667217,204.3720891,202.8798309,201.2963916,199.6289317,197.8851785,196.0732857,194.2017078,192.2790912,190.3141839,188.3157638,186.2925846,184.2533381,182.2066291,180.1609613,178.1247303,176.1062195,174.1135961,172.1549041,170.23805,168.3707789,166.5606399,164.8149372,163.1406684,161.5444491,160.0324257,158.6101791,157.2826229,156.0539008,154.9272877,153.9051017,152.9886307,152.1780801,151.4725458,150.8700139,150.3673909,149.9605625,149.64448,149.4132708,149.2603681,149.1786558,149.1606206,149.1985081,149.2844755,149.4107371,149.5696984,149.7540759,149.9570005,150.1721034,150.393584,150.6162605,150.835603,151.0477517,149.1500578,149.2826483,149.403039,149.5102964,149.6039513,149.6839551,149.7506336,149.8046371,149.8468901,149.8785405,149.9009091,149.9154419,149.9236646,149.9271399,149.92743,149.9260626,149.9245023,149.9241269,149.9262081,149.9318978,149.9422184,149.9580574,149.9801657,150.0091592,150.0455231,,,,,,,,,,,,,,,,
,,354.5348936,355.4661097,356.346534,357.1690196,357.9260626,358.6098613,359.2123936,359.7255126,360.1410609,360.4510017,360.647565,360.7234037,360.6717551,360.0436881,359.7018774,359.2162467,358.5837332,357.802484,356.8718888,355.7925697,354.5663274,353.1960464,351.6855666,350.039528,348.2632007,346.3623106,344.3428716,342.2110349,339.9729617,337.6347256,335.2022465,332.6812559,330.077291,327.3957148,324.641755,321.8205577,318.93725,315.9970059,313.0051104,309.9670198,306.8884135,303.7752366,300.6337321,297.4704617,294.2923159,291.1065141,287.9205952,284.7423999,281.5800461,278.4418969,275.3365246,272.2726678,269.259185,266.3050023,263.4190561,260.6102294,257.8872815,253.4825506,250.9479988,248.5258317,246.2229386,244.0455665,241.9992102,240.0884987,238.3170819,236.6875223,235.2011977,233.8582183,232.6573681,231.5960723,230.670399,229.8750951,229.2036606,228.6484582,228.2008567,227.8514013,227.5900056,227.4061548,227.2891146,227.228134,227.2126374,227.2323968,227.2776824,227.3393867,227.4091206,227.4792843,227.5431112,227.5946902,227.6289679,227.641734,227.6295949,227.5899362,227.5208793,227.421233,227.2904431,227.1285407,226.9360912,226.7141441,226.4641842,226.1880847,225.8880619,225.5666304,225.2265607,224.8708356,224.502608,224.125157,223.7418429,223.3560607,222.9711906,222.5905461,222.217318,221.8545156,221.5049038,221.1709368,218.284818,218.0352623,217.8094553,217.6072388,217.4277085,217.2691575,217.1290295,217.0038879,216.889403,216.7803616,216.6707015,216.5535742,216.4214369,216.2661731,216.0792407,215.8518439,215.575124,215.2403615,214.8391825,211.5799849,211.0359158,210.3897134,209.6378906,208.7782825,207.8100718,206.7337751,205.5511922,204.2653236,202.8802631,201.4010728,199.8336474,198.1845758,196.4610055,194.6705155,192.8210025,190.9205817,188.9775051,187.0000968,184.9967053,182.9756704,180.9453033,178.9138761,176.8896186,174.8807175,172.8953158,170.9415073,169.0273243,167.1607139,165.3495013,163.6013378,161.9236328,160.3234696,158.8075066,157.3818671,156.0520202,154.8226603,153.6975885,152.6796055,151.7704199,150.970581,150.2794384,149.6951348,149.2146328,148.8337749,148.5473771,148.3493494,148.2328394,148.1903929,148.214123,148.2958827,148.4274328,148.6006009,148.8074267,149.0402896,149.2920171,149.5559738,149.8261285,150.0971034,148.4624336,148.6539099,148.8357634,149.0059529,149.1629809,149.3058582,149.4340624,149.547493,149.6464232,149.7314502,149.8034445,149.8635002,149.9128863,149.9529994,149.9853206,150.0113744,150.0326925,150.0507814,150.0670945,150.0830094,150.0998084,150.1186654,150.1406352,150.1666478,150.1975057,150.2338842,,,,,,,,,,,,,,,,,
,,356.2262273,357.2480495,358.2197465,359.1334947,359.9810157,360.7536372,361.4423745,362.0380356,362.53135,362.9131193,363.1743879,363.3066305,363.3019475,363.1532637,362.4272825,361.954543,361.3220439,360.5275711,359.5704115,358.4513593,357.1726685,355.7379538,354.1520452,352.4208067,350.5509314,348.5497253,346.4248951,344.1843499,341.8360291,339.3877618,336.8471631,334.2215672,331.5179955,328.7431561,325.9034701,323.0051157,320.0540876,317.0562625,314.0174667,310.9435413,307.8404016,304.7140872,301.5708024,298.4169461,295.2591297,292.1041851,288.9591627,285.8313203,282.7281036,279.6571211,276.6261115,273.6429063,270.7153881,267.8514431,265.0589095,262.345521,259.7188439,255.3753857,252.9304374,250.594916,248.3745029,246.2742708,244.2985931,242.451052,240.7343478,239.1502128,237.6993335,236.3812883,235.1945014,234.1362224,233.2025306,232.3883711,231.6876198,231.0931801,230.597106,230.1907493,229.8649238,229.6100811,229.4164892,229.2744092,229.1742605,229.1067726,229.0631166,229.0350154,229.0148307,228.9956268,228.9712132,228.936167,228.8858377,228.8163383,228.7245238,228.6079613,228.464893,228.2941955,228.0953356,227.868325,227.6136754,227.3323529,227.0257339,226.6955614,226.3439032,225.97311,225.585774,225.1846881,224.7728044,224.3531917,223.9289923,223.5033759,223.079492,222.6604196,222.2491133,221.8483468,221.4606533,221.0882629,220.7330375,217.813683,217.5410436,217.2906569,217.0615457,216.8519779,216.6594261,216.4805413,216.3111442,216.1462369,215.9800371,215.8060387,215.6170983,215.4055472,215.1633293,214.8821589,214.5536962,214.1697319,210.6487619,210.1658054,209.5906478,208.9187703,208.1468061,207.2726032,206.2952511,205.2150716,204.0335757,202.7533925,201.3781748,199.9124888,198.3616929,196.7318139,195.0294253,193.2615332,191.4354732,189.5588216,187.6393215,185.6848259,183.7032558,181.7025728,179.6907638,177.6758358,175.6658163,173.6687574,171.6927384,169.7458649,167.8362582,165.9720334,164.1612628,162.4119215,160.7318141,159.1284829,157.609098,156.180332,154.8482247,153.6180419,152.4941368,151.479821,150.5772532,149.7873537,149.1097503,148.5427618,148.0834199,147.7275319,147.4697801,147.3038538,147.2226081,147.2182415,147.2824836,147.4067853,147.5825036,147.8010752,148.0541725,148.3338402,148.6326087,148.9435846,149.2605184,147.8317496,148.0686064,148.297711,148.5163802,148.7225159,148.9145728,149.0915187,149.2527904,149.3982465,149.5281178,149.6429575,149.7435899,149.8310624,149.9065965,149.9715439,150.0273431,150.0754811,150.1174587,150.1547586,150.1888196,150.2210137,150.2526282,150.2848515,150.3187631,150.3553266,150.3953872,150.4396702,,,,,,,,,,,,,,,,,
,,357.9852845,359.1057585,360.1772447,361.1912122,362.1385642,363.0096984,363.794593,364.4829205,365.0641905,365.5279211,365.863837,366.062089,366.1134896,366.0097533,365.7437325,364.898723,364.2721137,363.4691291,362.4888691,361.3322442,360.0019371,358.5022981,356.8391827,355.0197415,353.0521755,350.9454744,348.7091526,346.3529993,343.8868556,341.3204263,338.6631348,335.9240203,333.1116785,330.2342399,327.2993814,324.3143629,321.2860835,318.2211476,315.1259385,312.0066892,308.8695515,305.7206552,302.5661592,299.4122906,296.2653734,293.1318452,290.0182639,286.9313038,283.8777443,280.8644499,277.898344,274.9863769,272.1354889,269.3525683,266.644406,264.0176445,261.4787239,259.0338221,254.8308805,252.5751764,250.4310366,248.4024355,246.4926974,244.7044233,243.0394194,241.49863,240.082079,238.7888227,237.616918,236.563411,235.6243462,234.7948019,234.0689495,233.4401387,232.9010046,232.4435943,232.0595086,231.7400523,231.4763877,231.2596862,231.0812711,230.932749,230.8061236,230.6938933,230.5891273,230.4855237,230.3774483,230.2599562,230.1287992,229.9804188,229.8119305,229.621099,229.4063069,229.1665202,228.9012496,228.6105116,228.2947874,227.9549828,227.5923874,227.2086352,226.8056647,226.38568,225.9511113,225.5045757,225.0488373,224.5867662,224.1212962,223.6553804,223.1919455,222.7338425,222.2837961,221.8443501,221.4178113,221.0061905,220.6111419,217.5930756,217.27296,216.9737749,216.6944761,216.4333116,216.1877878,215.9546473,215.7298642,215.5086576,215.2855255,215.0543033,214.8082441,214.5401238,214.2423678,213.9071954,213.5267806,209.710466,209.2728877,208.7535158,208.147099,207.4493483,206.6570272,205.7680113,204.781315,203.6970856,202.5165683,201.2420446,199.8767505,198.4247789,196.8909728,195.2808153,193.6003207,191.8559324,190.0544309,188.2028538,186.3084311,184.3785344,182.4206418,180.4423158,178.4511933,176.4549855,174.4614831,172.4785656,170.5142089,168.5764888,166.6735743,164.8137095,163.0051773,161.2562449,159.5750869,157.9696861,156.4477138,155.0163902,153.6823313,152.4513876,151.3284828,150.3174623,149.4209593,148.6402898,147.9753823,147.4247503,146.9855094,146.6534409,146.4230977,146.2879491,146.2405551,146.2727628,146.3759139,146.5410539,146.7591349,147.0212039,147.3185711,147.6429542,147.986597,146.8473303,147.1267551,147.4050842,147.6783038,147.9430475,148.1965766,148.4367501,148.6619875,148.8712254,149.0638709,149.2397514,149.3990645,149.5423264,149.6703223,149.7840576,149.8847113,149.9735921,150.052098,150.1216788,150.1838027,150.2399267,150.291471,150.3397975,150.3861921,150.4318512,150.4778711,150.5252411,150.5748402,150.627435,,,,,,,,,,,,,,,,,
,,359.8024702,361.0292482,362.2086598,363.3314388,364.3876287,365.3666409,366.2573435,367.0481832,367.7273427,368.2829333,368.703222,368.9768867,369.0932947,369.0427911,368.8169854,368.409021,367.4196339,366.6126101,365.6124552,364.4201406,363.0387544,361.473393,359.7309802,357.8200241,355.7503291,353.5326821,351.1785313,348.6996786,346.1079985,343.4151991,340.6326297,337.7711405,334.8409923,331.8518136,328.8125972,325.7317297,322.6170453,319.475896,316.3152299,313.1416727,309.9616061,306.7812398,303.6066738,300.44395,297.2990916,294.1781309,291.0871256,288.0321645,285.0193633,282.0548521,279.1447559,276.2951683,273.5121201,270.8015429,268.1692292,265.6207879,263.1615965,260.7967503,258.5310073,254.4628404,252.389185,250.4270947,248.578914,246.8463248,245.2302923,243.7310142,242.347878,241.0794287,239.9233489,238.8764556,237.9347155,237.0932794,236.3465385,235.6881999,235.1113808,234.6087183,234.1724916,233.7947503,233.4674464,233.1825634,232.9322391,232.7088777,232.5052485,232.3145694,232.1305742,231.9475626,231.7604356,231.5647154,231.3565525,231.1327219,230.8906098,230.6281932,230.344014,230.0371483,229.7071736,229.354134,228.9785041,228.5811522,228.1633036,227.7265043,227.2725833,226.8036164,226.3218887,225.8298568,225.3301108,224.8253342,224.3182638,223.8116462,223.3081942,222.8105397,222.3211848,221.8424512,221.3764261,220.9249082,220.4893505,220.0708045,217.0065036,216.6581492,216.328337,216.0153009,215.7165849,215.4290264,215.1487543,214.8712037,214.5911507,214.3027672,213.9996964,213.6751505,213.3220261,212.9330378,208.7941716,208.3868918,207.9082765,207.3526263,206.7150089,205.9913677,205.1786053,204.2746381,203.2784232,202.1899559,201.0102408,199.7412394,198.3857996,196.9475697,195.4309051,193.8407703,192.1826427,190.4624215,188.6863457,186.8609235,184.9928744,183.0890863,181.1565854,179.2025205,177.2341578,175.2588859,173.284227,171.3178516,169.3675916,167.4414497,165.5475983,163.6943653,161.8902014,160.143626,158.4631485,156.857164,155.3338236,153.9008821,152.5655269,151.3341962,150.2123944,149.2045157,148.3136865,147.5416385,146.8886208,146.3533598,145.93307,145.6235179,145.4191356,145.3131772,145.2979113,145.3648361,145.504908,145.7087716,145.9669804,146.2702007,146.609392,145.7473953,146.0503229,146.3618333,146.6764738,146.9894703,147.29673,147.594829,147.8809872,148.1530337,148.4093646,148.6488962,148.8710148,149.0755254,149.2625987,149.4327208,149.5866423,149.7253306,149.8499248,149.9616928,150.0619925,150.1522359,150.2338572,150.3082848,150.3769166,150.4410994,150.5021123,150.5611527,150.6193264,150.6776409,150.7370003,,,,,,,,,,,,,,,,,,
,,361.666931,363.0071699,364.3021569,365.5418676,366.7154484,367.8112714,368.8170247,369.7198414,370.5064712,371.1634952,371.6775829,372.0357875,372.22587,372.2366413,372.0583066,371.682793,371.1040413,369.9408943,368.9238073,367.6974375,366.2652576,364.6331249,362.80908,360.8030676,358.6266002,356.2923851,353.8139405,351.205221,348.4802749,345.6529459,342.736631,339.744098,336.6873638,333.5776276,330.4252543,327.2397967,324.0300494,320.8041234,317.5695336,314.3332913,311.1019956,307.8819189,304.6790838,301.4993276,298.3483556,295.2317806,292.1551502,289.1239624,286.1436706,283.2196793,280.3573308,277.5618858,274.8384975,272.192181,269.6277782,267.1499199,264.7629835,262.4710494,260.2778542,256.2550968,254.2466125,252.3463571,250.5557606,248.8756453,247.3061851,245.8468695,244.4964751,243.2530452,242.1138812,241.0755479,240.1338927,239.2840827,238.5206572,237.837597,237.2284081,236.6862179,236.2038805,235.7740874,235.38948,235.0427598,234.7267925,234.4347032,234.1599607,233.8964481,233.63852,233.3810463,233.1194413,232.8496821,232.5683143,232.2724496,231.9597543,231.628432,231.2772011,230.9052685,230.5123004,230.0983917,229.6640332,229.2100789,228.7377124,228.2484126,227.7439195,227.2261993,226.6974094,226.159862,225.6159878,225.0682974,224.5193426,223.971675,223.4278039,222.8901517,222.3610075,221.8424791,221.3364432,220.8444942,220.3678927,219.9075133,216.7427561,216.3450957,215.9646996,215.5997922,215.2479591,214.9061342,214.5706003,214.2370065,213.9004014,213.5552853,213.1956818,212.8152266,212.4072743,207.9251131,207.5341925,207.082097,206.5629306,205.9713776,205.3028196,204.5534333,203.7202661,202.8012878,201.7954163,200.7025176,199.523383,198.2596846,196.913914,195.4893087,193.989769,192.4197723,190.7842881,189.0886968,187.3387171,185.5403437,183.6997964,181.8234837,179.9179784,177.9900068,176.0464493,174.0943501,172.1409348,170.19363,168.2600844,166.3481832,164.4660548,162.6220617,160.8247729,159.0829121,157.405279,155.8006413,154.2775974,152.8444111,151.5088246,150.2778552,149.1575868,148.1529685,147.267631,146.5037361,145.8618698,145.3409877,144.9384187,144.6499289,144.4698417,144.3912078,144.4060144,144.5054217,144.6800128,144.9200446,145.2156874,144.5956783,144.8958853,145.2175341,145.553713,145.8981604,146.2453057,146.5902871,146.9289496,147.2578273,147.5741127,147.875617,148.1607235,148.4283371,148.6778313,148.9089943,149.1219759,149.3172358,149.4954933,149.6576805,149.8048977,149.9383728,150.0594229,150.1694212,150.2697658,150.3618532,150.447055,150.5266981,150.6020489,150.6742996,150.7445587,150.8138437,150.8830766,,,,,,,,,,,,,,,,,,
,,363.5665639,365.0268159,366.4444292,367.8086032,369.1075552,370.3285702,371.4580909,372.4818528,373.3850692,374.152669,374.7695857,375.221094,375.4931853,375.5729684,375.4490776,375.1120665,374.5547642,373.7725684,372.4028326,371.1438236,369.6609294,367.9607866,366.0526068,363.9478576,361.6598719,359.2034095,356.5942016,353.848504,350.9826836,348.0128563,344.9545901,341.8226771,338.6309782,335.3923328,332.118528,328.8203161,325.5074699,322.1888641,318.8725745,315.5659839,312.2758891,309.0086026,305.7700452,302.5658268,299.4013136,296.2816814,293.2119555,290.197037,287.2417174,284.350683,281.5285089,278.7796462,276.1084019,273.5189138,271.0151206,268.6007283,266.2791747,264.0535908,261.9267612,259.9010828,256.0018602,254.1592467,252.4227078,250.7922613,249.2673364,247.8467505,246.5286919,245.3107111,244.1897218,243.1620133,242.2232757,241.3686385,240.5927217,239.8897009,239.2533831,238.6772914,238.1547574,237.6790169,237.2433054,236.8409524,236.4654687,236.110627,235.7705316,235.439678,235.113,234.7859057,234.4543016,234.1146071,233.7637592,233.3992088,233.018911,232.6213097,232.2053168,231.7702897,231.316005,230.8426307,230.3506972,229.841067,229.3149039,228.7736414,228.2189506,227.6527076,227.0769598,226.4938916,225.9057895,225.3150054,224.7239192,224.1348999,223.5502645,222.9722368,222.4029032,221.8441676,221.2977058,220.7649175,220.2468797,219.7442994,219.2574681,216.0356897,215.604868,215.1883358,214.7837229,214.3880599,213.9977822,213.6087475,213.2162694,212.8151667,212.3998296,211.964302,208.2867053,206.7373219,206.2987056,205.8026311,205.243626,204.6167458,203.9176781,203.1428309,202.2894015,201.3554245,200.3397957,199.2422756,198.0634702,196.8047944,195.468419,194.0572069,192.5746407,191.0247471,189.4120219,187.7413581,186.0179818,184.2473969,182.4353413,180.5877552,178.710763,176.8106666,174.8939511,172.9673,171.0376178,169.1120565,167.198043,165.3033015,163.4358669,161.6040837,159.8165838,158.0822397,156.4100876,154.8092171,153.2886286,151.8570567,150.5227679,149.2933365,148.1754132,147.1744961,146.294722,145.5386903,144.9073353,144.3998559,144.0137115,143.7446849,143.5870083,143.5335471,143.5760265,143.705289,143.9115666,143.4734849,143.7375609,144.038979,144.3695218,144.7214941,145.0878201,145.4621096,145.8386961,146.2126501,146.5797724,146.9365703,147.2802221,147.6085319,147.9198793,148.2131648,148.4877545,148.7434247,148.9803072,149.1988374,149.399705,149.5838073,149.752206,149.9060878,150.0467284,150.1754595,150.2936405,150.4026324,150.5037763,150.5983743,150.6876743,150.7728571,150.855027,150.9352047,,,,,,,,,,,,,,,,,,,
,,365.4880395,367.0741364,368.6207069,370.116162,371.5477642,372.9016699,374.1630174,375.3160658,376.3443942,377.231161,377.959427,378.5125363,378.874547,379.0306958,378.9678774,378.6751114,378.1439708,377.3689412,376.3476836,374.7361082,373.2024209,371.432906,369.4380045,367.2307991,364.826562,362.2422437,359.4959383,356.6063553,353.5923286,350.4723846,347.2643846,343.9852493,340.6507674,337.2754818,333.8726455,330.4542357,327.0310128,323.6126123,320.2076568,316.8238795,313.4682488,310.1470885,306.8661891,303.6309055,300.446241,297.3169151,294.2474169,291.2420432,288.3049237,285.4400336,282.6511963,279.9420766,277.3161664,274.776765,272.3269535,269.9695665,267.7071602,265.5419793,263.4759228,261.5105088,259.6468408,255.8655664,254.1800282,252.5968733,251.1148299,249.7320759,248.4462322,247.2543638,246.1529893,245.1381007,244.2051938,243.3493093,242.5650846,241.8468155,241.1885266,240.5840481,240.0270971,239.5113609,239.0305795,238.5786249,238.149575,237.7377794,237.3379179,236.9450476,236.5546412,236.162615,235.7653471,235.3596876,234.9429605,234.5129592,234.067936,233.6065879,233.1280375,232.6318121,232.1178195,231.5863236,231.0379166,230.4734922,229.8942168,229.3014999,228.6969641,228.0824143,227.4598062,226.8312133,226.1987937,225.5647552,224.9313197,224.3006859,223.6749914,223.0562726,222.4464243,221.8471575,221.2599573,220.6860391,220.1263061,219.581307,219.0511956,215.730771,215.2498859,214.7821929,214.3253676,213.8765367,213.4322843,212.9886707,212.5412646,208.4023619,208.0471858,207.6633735,206.0148049,205.5780752,205.0929241,204.5539082,203.9559593,203.2944887,202.56548,201.7655696,200.8921081,199.9432048,198.9177511,197.8154248,196.6366759,195.3826952,194.05537,192.6572276,191.1913733,189.6614233,188.0714385,186.4258612,184.7294579,182.9872707,181.204579,179.3868732,177.5398403,175.6693624,173.7815262,171.8826434,169.9792781,168.0782806,166.1868206,164.3124182,162.4629653,160.6467326,158.8723555,157.1487927,155.4852537,153.8910889,152.3756426,150.9480682,149.6171111,148.3908668,147.2765246,146.2801143,145.4062692,144.658025,144.0366697,143.5416574,143.1705941,142.9192987,142.7819362,142.7512126,142.8186201,142.4781262,142.6665123,142.9104984,143.2009943,143.5291612,143.886581,144.2653904,144.6583796,145.0590573,145.4616856,145.8612888,146.2536416,146.6352397,147.003259,147.3555061,147.6903639,148.0067337,148.3039777,148.5818622,148.8405021,149.0803091,149.3019426,149.5062641,149.6942954,149.8671802,150.02615,150.1724924,150.3075244,150.4325677,150.5489282,150.6578782,150.7606414,150.8583814,150.9521916,151.0430887,,,,,,,,,,,,,,,,,,,
